,real_t250,real_t500,real_t750,real_t1000,knn_t250,knn_t500,knn_t750,knn_t1000,knn_sqrt_t250,knn_sqrt_t500,knn_sqrt_t750,knn_sqrt_t1000
65,"[[0.0, 0.0, 0.4834385561288933, 0.0], [0.0, 0.0, 0.0, 0.0], [1.8099030014590851, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 2.4027024297153234, 0.0, 0.79945530376687]]","[[0.0, 0.0, 0.0, 0.0], [1.3247147483307593, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8039677455436943, 0.0], [1.2682639222465888, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 1.1298909495470617], [0.0, 0.0, 0.6809252088687444, 0.0], [0.4384476967397848, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.844836935757532]]","[[0.0, 0.0, 0.37282799632434754, 0.0], [0.0, 0.0, 0.0, 0.0], [0.7819258489946442, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.2400128038647324, 0.0, 0.13790158409362038]]","[[0.0, 0.0, 0.0, 0.0], [0.1328695871461216, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6212969920826135, 0.0], [0.09168230825887504, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.5428783653937399], [0.0, 0.0, 0.26665067110621643, 0.0], [0.2912052019079051, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.2579706917429736]]","[[0.0, 0.0, 0.35497261950549963, 0.0], [0.0, 0.0, 0.0, 0.0], [0.5907453640617992, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.05352871216992386, 0.0, 0.08878756144493247]]","[[0.0, 0.0, 0.0, 0.0], [0.014980949530351586, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5795890160262512, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.40251583145638836], [0.0, 0.0, 0.16839594840477307, 0.0], [0.2535719300206874, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.1374114197112484]]"
66,"[[0.03159211818057841, 0.0, 0.0, 0.24693325477440622], [0.0, 0.05245969718626347, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.48256164619365766, 0.0, 1.2578600677657406]]","[[-9.302443396464233e-05, 0.0, 0.0, 0.0], [0.0, 0.8493635997058715, 0.0, 0.0], [0.0, 0.009822912818423684, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 1.4382311787118651, 0.0, 0.0], [1.7493054879639998, 0.0, 0.0, 0.0], [0.0224928227593113, 0.5349592605904508, 0.0, 0.0]]","[[0.0, 0.0, 2.491526270610663, 0.0], [1.1913396043552735, 0.0, 0.7283385362635414, 0.0], [0.0, 0.0, 0.0, 0.8046053591432035], [1.2351965956217459, 0.0, 0.0, 0.049946981436508685]]","[[0.0, 0.0, 0.0, 0.10957366334594323], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.2497882055901887, 0.0, 0.8947329580256747]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.7166475173401344, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 1.0740765590199917, 0.0, 0.0], [0.1410625186637975, 0.0, 0.0, 0.0], [0.0, 0.09145123983668627, 0.0, 0.0]]","[[0.0, 0.0, 1.3064010661199696, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5555472255918815], [0.26566251679017044, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.03788766199019017], [0.005438018581156226, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.25238346963438024, 0.0, 0.8219140632568935]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.7204919484803016, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 1.0522385397468499, 0.0, 0.0], [0.006644240075750722, 0.0, 0.0, 0.0], [0.0, 0.03046203926660541, 0.0, 0.0]]","[[0.0, 0.0, 1.1579869502317335, 0.0], [0.0, 0.016258112276606812, 0.0, 0.01346210962710813], [0.0, 0.0, 0.0, 0.46128211616269743], [0.20127455038950548, 0.0, 0.0, 0.0]]"
67,"[[0.0, 0.10393190003328158, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.2223733583483951, 0.353442015785396, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.013940094343932403, 0.0, 0.0, 0.0], [0.0, 0.0, 0.1411717297737199, 0.5285969328379394], [0.0049324307716790946, 0.0, 0.3157894694199509, 0.05162910188851988]]","[[0.0, 0.0, 0.0, 0.0], [0.03306672204872423, 0.9327556252359394, 0.0, 0.0], [0.0, 0.0, -0.0009486749149127048, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.004474861550743793, 0.0, 0.0], [0.0, 0.0, 0.021992068103400108, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8344271424366068]]","[[0.0, 0.01663082036888978, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.1661997363408327, 0.2616325411444502, 0.0, 0.005950991177125347], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.01075347401212267, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06055437646058091, 0.2911176665531088], [0.0, 0.0, 0.12429177809550726, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.8376583212377088, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.003313903620135279, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7803869681166051]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.15523687599841085, 0.20529699066620088, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.001714408625949298, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03172463227115017, 0.23308155536794795], [0.0, 0.0, 0.11079789330305102, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.7968670495948836, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.004303983597097057, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7341246164084826]]"
68,"[[0.8126929473851096, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8587785585480162, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.41060176449924946, 0.22065353024404286]]","[[0.0, 0.0, 0.0, 8.077504081651351e-05], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9643957401269202, 0.0], [0.0, 0.0, 0.0, 0.3873153617730591]]","[[0.0, 0.8673531433022935, 0.0, 0.0], [0.16350889449712974, 0.0, 0.7294322748251869, 0.0], [0.0, 1.7318823779975079, 0.0, 0.0], [0.28263312652529854, 0.0, 0.030558926043128917, 0.0]]","[[0.7561428545993546, 2.2396246595848592, 0.0, 0.0], [0.0, 0.0, 0.0, 4.984442835146671], [0.037043880159916075, 1.1025545420516671, 0.0, 1.9190847769978803], [0.0, 0.0, 0.0, 0.0]]","[[0.6577867502193525, 0.0, 0.0, 0.0], [0.0, 0.0, 0.3219743478681111, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.005819097015036195, 0.07398261518399962, 0.09356756021017416]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8931019395124973, 0.0], [0.0, 0.0, 0.0, 0.33236003340621695]]","[[0.0, 0.020290955680138074, 0.0, 0.0], [0.01524953593034108, 0.0, 0.6310638829113723, 0.0], [0.0, 0.7850254428805359, 0.0, 0.0], [0.10321442749028434, 0.0, 0.0, 0.0]]","[[0.05620694206265234, 0.0, 0.06013863465632672, 0.0], [0.0, 0.3931032712363954, 0.0, 0.4319057752125813], [0.055941353828288985, 0.0, 0.07229421048241595, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.5930797924832308, 0.0, 0.0, 0.0], [0.0, 0.0, 0.21948386800709077, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.043298303687424364, 0.07712356405185568]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8661046409623958, 0.0], [0.0, 0.0, 0.0, 0.28437559637450405]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.584819518516799, 0.0], [0.0, 0.6440569357449767, 0.0, 0.0], [0.06458557769655733, 0.0, 0.0, 0.0]]","[[0.07115552305474002, 0.0, 0.07862257436399474, 0.0], [0.0, 0.2961386254763891, 0.0, 0.0], [0.07615345624678393, 0.0, 0.0844927259515067, 0.0], [0.0, 0.0, 0.0, 0.0]]"
69,"[[0.0, 0.0, 0.3529189215157563, 0.0], [1.3337553519088816, 0.7119949263418349, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 8.607546904885767e-05, 0.24433125988707816, 0.0]]","[[0.0, 0.0, 0.002234292691510184, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.03263814273967438, 0.4087298728776588], [0.0, 0.0, 0.0, 1.38140761424438]]","[[0.0, 0.0, 0.6538345830187482, 0.9214845929911262], [0.0, 0.0, 0.0, 0.3759023865819191], [0.0, 0.0, 0.0, 0.0], [1.5896795909745922, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0006343757043946323], [0.0, 0.0, 0.0, 0.8250566976457789]]","[[0.0, 0.0, 0.05072678260395987, 0.0], [0.432552711762104, 0.20769842580106626, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0844121501207159, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0015236163478400556, 0.2171047545891407], [0.0, 0.0, 0.0, 1.1970963048997916]]","[[0.0, 0.0, 0.5569480293843136, 0.7065400820710441], [0.0, 0.0, 0.0, 0.14672198204963385], [0.0, 0.0, 0.0, 0.0], [0.8214147410650338, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7277464470546243]]","[[0.0, 0.0, 0.01330172136405996, 0.0], [0.3102381533127028, 0.16306323173254014, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0848820630075343, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.13725337732864656], [0.0, 0.0, 0.0, 1.120836971154066]]","[[0.0, 0.0, 0.5276064880330068, 0.6430467877070914], [0.0, 0.0, 0.0, 0.08180274451335984], [0.0, 0.0, 0.0, 0.0], [0.7113124032983441, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.7234499249612404]]"
70,"[[0.08971973714801662, 0.0, 0.0, 0.5019367138859178], [0.0, 0.8380749917683286, 0.2301213236412472, 0.2008664417128003], [0.0, 0.0, 0.0, 0.0], [0.2613479180506593, 0.08127944821773642, 0.0, 0.0]]","[[0.0, 0.0, 2.425829638797732, 4.571923956581233], [0.0, 0.3617154615119214, 1.622886293582091, 0.0], [3.9863168111178053, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.3489381318578949, 0.0, 0.0], [0.0, 1.1154121287943068, 0.0, 1.8429258434467315], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 3.101399604718844]]","[[0.0, 1.1701923737840085, 0.0, 0.0], [0.727677585220011, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.378283971483308, 0.0, 0.0]]","[[0.07633381752956828, 0.0, 0.0, 0.31308060832771084], [0.0, 0.5594026556017614, 0.12349490858622868, 0.0694002831732665], [0.0, 0.0, 0.0, 0.0], [0.15245072670264198, 0.0031752726687399122, 0.0, 0.0]]","[[0.19421230729788516, 0.0, 0.21819874736988715, 1.8177066137928792], [0.0, 0.08483453072885999, 0.020626596781058305, 0.0], [0.0, 0.013630837447215497, 0.028399593894887713, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.36574870555385697, 0.0, 0.5819086986267914], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.7649618046530815]]","[[0.0, 0.8917143478747945, 0.0, 0.0], [0.677385980260717, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.12299810143004014, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.21906671693425062], [0.0, 0.476116969229761, 0.06128805719913757, 0.023897237720333916], [0.0, 0.0, 0.0, 0.0], [0.11069951896798995, 0.0, 0.0, 0.0]]","[[0.3760763196310134, 0.0, 0.11964553918543587, 1.4773252600965217], [0.0, 0.08949606594683829, 0.04483646990483676, 0.0], [0.0, 0.04613221244324478, 0.03159974351770893, 0.0], [0.3015685221854514, 0.0, 0.0, 0.0]]","[[0.002130470020200604, 0.0, 0.0, 0.0], [0.0, 0.26686810317901005, 0.0, 0.367945974113227], [0.008178309256427077, 0.0, 0.00637850868593246, 0.0], [0.0, 0.0, 0.0, 1.7744341233239473]]","[[0.0, 0.7851215796038676, 0.0, 0.0], [0.6609279686617758, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.03797727766967951, 0.0, 0.0]]"
71,"[[0.016681088486222958, 0.0, 0.713541460883654, 0.0], [0.0, 0.007873735717334346, 0.06625990845577795, 0.0], [0.954902617304592, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.5023327986964757, 0.0, 0.0], [0.0, 1.1294677067759167, 0.0, 0.0], [0.0, 0.0, 0.0002294319309906454, 0.0], [0.0, 0.0, 0.21358304709580994, 0.0]]","[[0.0, 0.0010480191254335536, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.49853357741524307, 0.7627204969391552, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7967916229317511, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.6355097370452655, 0.0], [0.0, 0.0, 0.0, 0.0], [0.7283204717847453, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2491925919510286, 0.0, 0.0], [0.007208488350360097, 0.9036622900850559, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12065953102154686, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.3551090072145121, 0.49500704818207375, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7290272979123404, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.6144808870331852, 0.0], [0.0, 0.0, 0.0014660894558136293, 0.0], [0.7110356539844411, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.19845288783595258, 0.0, 0.0], [0.0, 0.8113373004776102, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.08166814411039675, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.29065102375740454, 0.3950911204263996, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.7037910455983422, 0.0], [0.0, 0.0, 0.0, 0.0]]"
72,"[[0.0, 0.0, 0.0, 0.0], [0.03731957039466378, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.7551359103750397, 0.0, 0.0, 0.0]]","[[1.0206522296933986, 0.0, 0.0, 0.0], [0.2868799146022816, 0.0, 0.0, 0.0], [0.0, 0.0, 0.014291982701137677, 0.0], [0.0, 0.09354276488736714, 0.004300135200404749, 0.0]]","[[0.0, 0.4775320716122362, 0.5198671882052573, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.271698165274307, 0.0], [0.0, 0.047165095960532866, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0746758244045043], [0.0, 0.3202981836716876, 1.3343516415845589, 0.0], [0.23224142873661227, 0.34465151957246615, 1.2572988990657048, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.4565015669380691, 0.0, 0.0, 0.0]]","[[0.8599997128843555, 0.0, 0.0, 0.0], [0.14331328805805565, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.02998109758991368, 0.0, 0.0]]","[[0.0, 0.25783834821154245, 0.2508630148648338, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9943126298907604, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.013316268869192458], [0.0, 0.19008170644394273, 0.7483875283043947, 0.0], [0.15245041496796577, 0.18332715465379143, 0.6394011481177388, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.40842526161352605, 0.0, 0.004358800396521312, 0.02252595123898525]]","[[0.8277443711526821, 0.0, 0.0, 0.0], [0.10762945300915837, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.033153312300640635, 0.0, 0.0]]","[[0.0, 0.21382945346508925, 0.1701326905522958, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.8875691821777495, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.1794500069105369, 0.626427864045854, 0.0], [0.09667958976622577, 0.1310583348416838, 0.4977872020363148, 0.0], [0.0, 0.0, 0.0, 0.0]]"
73,"[[0.0, 0.0, 2.383732394162389, 0.0], [2.194265196171374, 0.0, 1.3478041596405805, 0.0], [2.7016792512709844, 0.0, 0.0, 0.0], [0.0, 0.9339485197624293, 0.0, 0.0]]","[[0.8420898515156058, 1.1086391494317422, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.08328404706297488, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.6355124446745584, 0.0, 0.0, 0.01749119855490029], [0.0, 0.08454412407491319, 0.0, 0.0]]","[[0.0, 0.0, 0.040054069241259135, 0.0], [-0.00023449861154877603, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.28479161656537394, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 1.37847488783749, 0.0], [0.07746760024436314, 0.0, 0.14387764106120884, 0.0], [1.050390547956206, 0.0, 0.0, 0.0], [0.0, 0.014292817447900324, 0.0, 0.047922134752404304]]","[[0.29472894181651, 0.46633626182221805, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.46628645549721437, 0.0, 0.0, 0.0], [0.0, 0.03446732877637645, 0.0, 0.0]]","[[0.0, 0.0, 0.011598042088908299, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.2443932395585606, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 1.4841352560362338, 0.0], [0.0, 0.0, 0.023923065181637636, 0.0], [1.1233894303318332, 0.0, 0.0, 0.0], [0.0, 0.02327073452987402, 0.0, 0.07096449341449386]]","[[0.2956901287111752, 0.41338479380121357, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.40376616143791233, 0.0, 0.0, 0.0], [0.0, 0.029746850868938367, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.21157085278704105, 0.0, 0.0, 0.0]]"
74,"[[0.0, 0.0, 0.0, 0.0], [0.0, 1.2944004243059921, 0.0, 1.1690001241861308], [0.0913014184403252, 0.4067436548403292, 0.046959244751665866, 0.0], [0.6681421908139012, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.020590805706095016], [0.0, 0.7403972205575526, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.004449164409729795, 0.0, 0.0]]","[[0.0, 0.0, 1.009494355150712, 0.15278253436240594], [0.0, 0.08239717308073269, 0.41996290828225047, 0.0], [0.7645315252541356, 0.0, 0.0, 0.0], [0.0, 0.06528551043215662, 0.0, -3.064815857104001e-05]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2640487175046882, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.3564044640291825, 0.0, 0.35183205559682634], [0.0, 0.12271709030896585, 0.0, 0.0], [0.130724603740378, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.6244307821420315, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.7724107066067175, 0.1177192857729281], [0.0, 0.024908034120930723, 0.16920657989892615, 0.0], [0.6124532655973715, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.2104792388337837, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.2768992481313001, 0.0, 0.296063620077478], [0.007657434864121212, 0.10039128305229036, 0.0, 0.0], [0.0622861556742548, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.5761729584074328, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.6626712928119953, 0.07512172246474202], [0.0, 0.008962643596042168, 0.10991695802883485, 0.0], [0.5699697299793526, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.18955140667677817, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
75,"[[0.0, 0.023191685044959352, 0.0014231485170985718, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.75651916354796, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.010842240987268405, 0.0010981317894493828, 0.0], [0.0, 0.0, 0.14482607457827468, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.8523331038215848, 0.0, 0.716460576170073], [0.9595909396075094, 0.6078817030753104, 0.0, 1.1941437250743256], [0.03404931021337629, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.30569665390050954], [0.0, 0.7486790514422295, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0005176197017430926, 0.0, 0.650745882527291, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.017590607518255648, 0.0, 0.007969026278363257, 0.0], [0.021679144374966382, 0.0, 0.11534185629107431, 0.0], [0.008062445985049044, 0.0, 0.0029697921597016015, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.38030079146304985, 0.0, 0.22811306586719265], [0.4443293202096607, 0.19304489210231268, 0.0, 0.5422366260937754], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.27476626532502146], [0.0, 0.5106308945100385, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5944468948482744, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.09197308713532881, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.32070528715536467, 0.0, 0.17069589741917346], [0.3964231287786679, 0.18090600839024734, 0.0, 0.47935748606004236], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.23015031221470977], [0.0, 0.4293590844191664, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]"
