coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[[0.0, 0.0, -0.5046157493521264, 0.0, 0.2735274377196545, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7039435693763019, -0.43488091862439965, -0.4897202009320023, 0.0, 0.0, 0.0], [-1.0741161746894008, 0.0, -0.32921856451431, 0.5260034932637265, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.26186622045711117, 0.5122510092624103], [0.0, 0.0, 0.0, 0.0, 0.07467229151928319, 0.0], [0.10675176221587279, 0.0, 0.0, 0.0, 0.08942314675951298, 0.05705548333498982], [0.0, 0.0, 0.0, 0.0, 0.0, 0.09409935125644409], [0.07623893040643578, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.16166313608715388, 0.33052502703235453], [0.0, 0.0, 0.0, 0.0, 0.0264286174032674, 0.0], [0.05742237478403421, 0.0, 0.0, 0.0, 0.02708950647141837, 0.0008521177439538315], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02012203250777995], [0.02780360404383892, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.16642821978818706, 0.35441597299468075], [0.0, 0.0, 0.0, 0.0, 0.02348171443621454, 0.0], [0.06206016487920208, 0.0, 0.0, 0.0, 0.02988382357505198, 0.0010002941592445944], [0.0, 0.0, 0.0, 0.0, 0.0, 0.013698848441562201], [0.040770929103712425, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.18229252385963204, 0.37599966521495903], [0.0, 0.0, 0.0, 0.0, 0.017421715980133534, 0.0], [0.06254714606951821, 0.0, 0.0, 0.0, 0.022986178005885996, 0.00027573182703365714], [0.0, 0.0, 0.0, 0.0, 0.0, 0.016589016402253593], [0.049607248805810675, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, -0.20783896316456732], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.20533964452172787, -0.2246392245914365, 0.0, 0.0, -0.5351185894845407], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [2.1426098919767345, 0.0, 0.0, 0.6803615312011647, 0.0, 1.019804039385699], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.9108608375268757, 0.0], [0.0, 0.0, 0.01411965352234128, 0.0, 0.0, 0.0], [0.0, 0.0, 0.026376821881533327, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.218151021427957, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.025686066326998852, 0.0, 0.12524411678189332, 0.0, 0.40275036198876285, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.3547097576678122, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.059547339757285524, 0.0, 0.062393563969289384, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.40451075932022285, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.001057181374334527, 0.0, 0.06496505528686544, 0.0, 0.07916899844433019, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.4859610308501542, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.021074919760041454, 0.0027184338244904136], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.060286036738481374, 0.0, 0.10370535487800456, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.24631992963182384, 0.6333046116782698, 0.0, 0.0, 0.0], [0.0, -0.34790363757939086, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0999249865225917, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.42724150275581463, 0.0], [0.0, 0.04073845879010847, 0.09149935324400979, 0.0, 0.0, 0.0], [0.0, 0.17173484821687104, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.254514186203857, 0.0], [0.0, 0.0, 0.045502249801878634, 0.0, 0.0, 0.0], [0.0, 0.09201864322408763, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.2864584844007399, 0.0], [0.0, 0.0, 0.06338777588464774, 0.0, 0.0, 0.0], [0.0, 0.10090041039825305, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.007214554163170995, 0.0, 0.0, 0.0, 0.3133029506419535, 0.0], [0.0, 0.0, 0.052938641095928246, 0.0, 0.0, 0.0], [0.013434306449308965, 0.14058314082923065, 0.0, 0.0, 0.0, 0.0], [0.0040906253550562705, 0.0, 0.0, 0.0, 0.0, 0.0], [0.010378614423458487, 0.0, 0.0, 0.0, 0.0, 0.0049470840629294585], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, -1.6275740071472136, 0.0, 0.0, 0.3010774310178548, -0.40889111336292827], [0.0, 0.0, 0.7872939929341201, 0.0, -0.8004756998318907, 0.33977581297691484], [0.0, 0.0, 0.0, 0.0, -0.174411507650728, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.7594570386239684, 1.64988050563151, 0.0, 0.670962529706892], [0.0, 0.0, 0.0, -0.31241362638213477, 0.0, -0.705341376344608]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.4378048928108307, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.27556023003364893, 0.0, 0.0, 0.240089458545212, 0.0], [0.0, 0.0, 0.0, 0.0, 0.6384050514508997, 0.0568145169477882], [0.20718085541960962, 0.7650784680510234, 0.08704353084803831, 0.0, 0.0, 0.0], [0.16987901127641777, 0.12698739192541197, 0.0, 0.0, 0.31490456709626824, 0.40187084086887986]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.7947051001039598, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.016683168500756587, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11702982138131152, 0.0], [0.0, 0.38442962304517536, 0.0, 0.0, 0.0, 0.0], [0.0, 0.003203997955315341, 0.0, 0.0, 0.007291281788598624, 0.11176589184095237]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.9066962470109965, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05584064440006002, 0.0, 0.0, 0.0072955490992486815, 0.0], [0.0, 0.0, 0.0, 0.0, 0.18126767989747225, 0.0014089628795311247], [0.0, 0.4276288534108631, 0.0025240160113472894, 0.0, 0.0, 0.0], [0.0, 0.014348854154403203, 0.0, 0.0, 0.019984010109127814, 0.13692133105663334]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.9771287014207317, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08574942583548, 0.0, 0.0, 0.009254298588472, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2387438928388025, 0.0008240464801237006], [0.0, 0.4798376458860419, 0.024048953363646, 0.0, 0.0, 0.0], [0.0, 0.04234953362109404, 0.0, 0.0, 0.033839235333577855, 0.14869488733556593]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.3348838252983757, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.212132839568757, 0.0, 0.0, 0.0], [-0.579614388483953, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.16214564709008353, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.41810894286200656, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.07095019973297523, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.10377424745712444, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.24954189846541383, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04042150939321902, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.003919879868437047, 0.0, 0.0, 0.0, 0.12226428964233513, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.2790863996322204, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.044078833870676536, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.13041057775467596, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.28410896025423094, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.03786975665261967, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01007876249039045, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.7898679105606311, 0.0, -0.8467560941670993, 1.5279955928712785], [0.0, -0.15148100750791926, -0.1475328173895092, 0.0, 0.0, 0.0], [0.0, -0.5445894284483903, 0.0, 0.0, -0.142521609854131, 0.0], [0.0, 0.313904691941499, 0.0, -0.7755954444208304, 0.0, 0.0], [0.0, -1.3759285445315346, -0.9314376866286738, 0.0, -0.41097885916246285, 0.0], [0.0, 0.0, 0.5267226542511473, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.015160090529034678, 0.17764871204188937, 0.07545768474553435, 0.6123692098291283, 0.0], [0.36164077578263454, 0.02681511725797024, 0.0, 0.0, 0.45053700126027746, 0.19017322240330314], [0.0, 0.0, 0.0, 0.5359107925475985, 0.0, 0.0], [1.0115365380458154, 0.0, 0.08936274962408934, 0.0, 0.471714910578194, 0.0], [0.7747241982397711, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.054784165111524, 0.007611135717460064, 0.1501058193363306, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0459521053637388, 0.031351931855669174], [0.0, 0.0, 0.0, 0.2970477092659341, 0.0, 0.0], [0.2692918458450848, 0.0, 0.0, 0.0, 0.11748792369639494, 0.0], [0.2202285678100177, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 8.440399855001688e-05, 0.07649018552024656, 0.017857655491895837, 0.21765065560632238, 0.0], [0.0032803599992012314, 0.0, 0.0, 0.0, 0.08029925279201641, 0.04152286003768699], [0.0, 0.0, 0.0, 0.32148249513385285, 0.0, 0.0], [0.30838498732157316, 0.0, 0.0, 0.0, 0.13987475583859782, 0.0], [0.28619986922247803, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.10677994648878893, 0.023383419424194012, 0.27517793411949343, 0.0], [0.005649057436237763, 0.0, 0.0, 0.0, 0.09743547617711741, 0.04087178334103219], [0.0, 0.0, 0.0, 0.36020448749121997, 0.0, 0.0], [0.33918386819699864, 0.0, 0.0, 0.0, 0.12285894728386759, 0.0], [0.34957689904508304, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.7508148903718819, 0.0, 0.0, 0.9622052716235907], [0.0, 0.0, 0.0, 0.0, 0.0, -0.27985334925281624], [1.1092227169389735, 0.0, 0.0, 0.6560535915861871, 0.0, 0.0], [0.0, 0.0, -0.507301374631804, 0.16566750804736854, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.9126178743727477, 0.0]]]","[[0.0, 0.0, 0.0, 0.39785860105260656, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2643970080239174, 0.0, 0.0, 0.15798987933983705, 0.0], [0.0, 0.0, 0.0, 0.48938367644223374, 0.027928893986632435, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.3875532208008526], [0.0, 0.5487167536670962, 0.0833017983446989, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.15974293855032373, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08868191796474689, 0.0, 0.0, 0.06844363660473621, 0.0], [0.0, 0.0, 0.0, 0.29336565633791045, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.20226242154250973], [0.0, 0.32361749476404805, 0.03971242660555767, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.2047236622458409, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08357431196400814, 0.0, 0.0, 0.060651665158411194, 0.0], [0.0, 0.0, 0.0, 0.31391139448747873, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2151677786212587], [0.0, 0.356158221319192, 0.048771382646248834, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.23405296992606317, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0015364696442649588, 0.1195933539331016, 0.014947973390339863, 0.0, 0.11572652423174533, 0.0], [0.0, 0.0, 0.0, 0.33893473606850655, 0.009227147810629591, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2701572120074267], [0.0, 0.40256506818098, 0.08582383450704253, 0.0, 0.00024267673914453032, 0.0]]"
"[[[0.0, -0.8712729306140758, 0.0, 0.0, 0.0, 0.0], [0.0, 0.7624553561953726, 0.0, 0.0, 0.0, 0.0], [-0.6910431590545273, -0.27453786546467385, 0.0, 0.0, -2.3284455923118235, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.36514502126674026, 0.0, -0.6399064587930616, 0.0, 0.0], [0.0, 0.0, 0.0, -0.32828619162308925, 0.0, 0.0]]]","[[0.0, 0.0, 0.4242239270259636, 0.0, 0.0, 0.0], [0.4821879795162111, 0.4040575464027241, 0.09120528924604747, 0.0, 0.12396254803834042, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.19123837900442914, 0.05771006162817675], [0.0, 0.0, 1.2448487453714687, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.20831692126634335, 0.16635231587855392, 0.0, 0.0, 0.014982179150996913, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.07923300954483635, 0.01014814821510231], [0.0, 0.0, 0.4946247509672218, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0045832742881766805, 0.0, 0.0, 0.0], [0.23599474231770254, 0.1938183771696552, 0.0, 0.0, 0.02095900204112714, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.10003325405221439, 0.009780528703421868], [0.0, 0.0, 0.5832866058076629, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0567948878189043, 0.0, 0.0, 0.0], [0.262229197478885, 0.2151435431818577, 0.0, 0.0, 0.021694762626213983, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11125137487265115, 0.028028542084481828], [0.0, 0.0, 0.7081049719623709, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, -1.1442057305295559, 0.0, -1.0063460392104984, -1.6447100316898118], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-0.20161160193011982, -0.18433464920536416, -0.2232845915015061, 0.0, 0.0, 0.0], [0.0, 1.1414214034222319, 0.0, 0.0, 0.0, -1.22989966096961], [-0.48297492357927946, -0.18534897694372982, 1.0163117126378254, 0.0, 0.0, 0.0], [0.2982687074867261, 0.7324765690852953, 0.0, 0.11807034308897692, 0.0, 0.0]]]","[[0.0, 0.0, 0.13126858153889634, 0.0, 0.5511068839116571, 0.23419548981680516], [0.0, 0.0, 0.008889509736422493, 0.4361666220061487, 0.017867221574465405, 0.2137247956321682], [0.46173038683470863, 0.0, 0.038178663539302535, 0.0, 0.48672487759922045, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.022441882539616553], [0.8432191785773979, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0249693507184998, 0.0, 0.0, 0.7619301266898694, 0.0, 0.0]]","[[0.0, 0.0, 0.03729299475166823, 0.0, 0.2209000631272914, 0.08119838671331386], [0.0, 0.0, 0.0, 0.07777629051186806, 0.0, 0.05095971733757478], [0.039905967375304, 0.0, 0.0016855810598613667, 0.0, 0.1504580599682284, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.16137072860127658, 0.0, 0.0, 0.0, 0.0, 0.0], [0.22444415296277045, 0.0, 0.0, 0.23049390759182492, 0.0, 0.0]]","[[0.0, 0.0, 0.02934964796892252, 0.0, 0.24748469731508824, 0.10245442029763245], [0.0, 0.0, 0.0, 0.12399672356088332, 0.0, 0.08501878606319407], [0.04614427895064371, 0.0, 0.0, 0.0, 0.19417033324211402, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.20214388924689244, 0.0, 0.0, 0.0, 0.0, 0.0], [0.28673077831373034, 0.0, 0.0, 0.28628500009981134, 0.0, 0.0]]","[[0.0, 0.0, 0.039767184063452726, 0.0, 0.27602936444740034, 0.09169083696857527], [0.0, 0.0, 0.0, 0.16970133296162473, 0.0, 0.11497631321073022], [0.08393292424226388, 0.0, 0.002567075398864148, 0.0, 0.2519394748681538, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.27670351840656215, 0.0, 0.0, 0.0, 0.0, 0.0], [0.36941788589962793, 0.0, 0.0, 0.35323112333437845, 0.0, 0.0]]"
"[[[0.0, 0.591141404910966, 0.0, -0.5506839199764165, -0.1944746336692126, 0.0], [-0.179583255531681, 0.8096743923619558, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.385867787762791, 0.0, 0.0], [-0.22127859841036915, 0.0, 0.0, 0.0, 0.0, -1.4490887684674496], [0.0, 0.0, 0.0, 0.16066256343326332, 0.0, 0.0]]]","[[0.0, 0.03265018661695748, 0.0, 0.0, 0.03963506701785071, 0.0], [0.3030259028443887, 0.4689224407629064, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.17446419481107275, 0.0, 0.0, 0.0891133658804616, 0.0, 0.018544168870727847], [0.06875495781443011, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.5538574824967099, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.15266478174612602, 0.26896707295995603, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.06225403909041126, 0.0, 0.0, 0.04058274220849062, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2879492513827784, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.17054590351084245, 0.29465683981039614, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.011657635120031233], [0.10269468051868637, 0.0, 0.0, 0.08124981719990046, 0.0, 0.0292681378730396], [0.011363620062824927, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3526893287957829, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.1618199904937453, 0.2953702728288635, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.09223113152644413, 0.0, 0.0, 0.05502531539402541, 0.0, 0.015733447513236493], [0.0040995776200866176, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.3773948392641166, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.3221887366150173, 0.0, 0.0, -0.837782402889615, -0.42469646803560696, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]","[[0.0, 0.0, 0.0, 0.5106156627478571, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.087758867215334, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10899055076340587, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.20520151932104563, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8047281931297223, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.25928724542281484, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8434094341631799, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.33229305933905867, 0.005794224671565931, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.004011030161311126, 0.009531513886262454, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8960247400335238, 0.0, 0.0], [0.0, 0.0020620619414547514, 0.0, 0.032104953290137045, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [-1.5760958984172009, -0.249168265382036, 0.762867803882972, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.39575497388847136, 0.0], [0.0, -2.6521862375390324, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.2862594616579944, 0.0]]]","[[0.0, 0.631800065703686, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13603109254254198, 0.0, 1.7922027361476462, 0.0, 0.0], [0.0, 0.24829749218198266, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.07606167309186328, 0.0, 0.0, 0.03231610167833753], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.16028454474702328, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0031900721146239, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.02266693871070457, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2287250625752858, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.1165655435958401, 0.0, 0.0], [0.0, 0.029609731544342797, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0325197472867592, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.2938224409701014, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.1830002167705875, 0.0, 0.0], [0.0, 0.0860888003372242, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.026174394921930768, 0.0, 0.0, 0.005329138696550933], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
