coefficients,di_exact,knn_sqrt,knn_sqrt_2,knn_sqrt_4
"[[['', '', '', '', '', ''], ['', '**0.361', '', '', '', 'log'], ['', '-0.252', '', '**0.153', '', '-0.021'], ['', '', '', '0.043', 'tanh', ''], ['**0.900', '', '**0.604', 'log', '', ''], ['cos', '0.154', '', '', '', 'sin']]]","[[0.0, 0.0, 0.0, 0.0, 0.3905131471538387, 0.019279967090002757], [0.0, 0.03017235555139338, 0.04378926585553927, 0.0, 0.0, 0.023608005193711756], [0.0, 0.0, 0.0, 0.0, 0.29955620574121417, 0.0], [0.0, 0.0, 0.258603772795217, 0.002663574289089324, 0.7370727088228685, 0.0], [0.0, 0.0, 0.0, 0.2298843701303224, 0.0, 0.0], [0.0, 0.19336467666960763, -0.00032923963631575415, 0.0, 0.0, 0.16832981686384152]]","[[0.0, 0.0, 0.0, 0.0, 0.1163853762883148, 0.0], [0.0, 0.0, 0.002826605284624704, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.009953700474110492, 0.0], [0.0, 0.0, 0.042580277428851, 0.0, 0.2761065757948135, 0.0], [0.0, 0.0, 0.0, 0.12730490883180398, 0.0, 0.0], [0.0, 0.1168651303270606, 0.0, 0.0, 0.0, 0.08433223487150382]]","[[0.0, 0.0, 0.0, 0.0, 0.14474529885122425, 0.0], [0.0, 0.007745408500376974, 0.014478050061748507, 0.0, 0.0, 0.0013835017448271091], [0.0, 0.0, 0.0, 0.0, 0.006291044994149368, 0.0], [0.0, 0.0, 0.03227624578692841, 0.0, 0.29160371420254494, 0.0], [0.0, 0.0, 0.0, 0.14790805238452315, 0.0, 0.0], [0.0, 0.11672845053601315, 0.0, 0.0, 0.0, 0.09179336768583057]]","[[0.0, 0.0, 0.0, 0.0, 0.16113208190047587, 0.010541189628809016], [0.013732355218385018, 0.002038142745283464, 0.00999741444755191, 0.0, 0.0, 0.010501145195370494], [0.0, 0.0, 0.0, 0.0, 0.0176194670377195, 0.0], [0.0, 0.0, 0.06421477457554628, 0.0, 0.31720910643613265, 0.0], [0.0, 0.0, 0.0, 0.1414119802348767, 0.0, 0.0], [0.0, 0.13317805650319703, 0.004961428466799831, 0.0, 0.0, 0.12491279963971796]]"
"[[['', 'log', '', '', '', ''], ['', '-0.123', '', '', '', ''], ['', 'sigm', '', 'cos', '0.011', ''], ['', '', '-0.079', 'log', '', ''], ['', '', '', '', '', 'log'], ['', 'cos', '', '', 'tanh', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.4755014922366663, 0.005692735822371146, 0.029208804273157266, 0.0, 0.0, 0.01364510956303869], [0.0, 0.0, 0.0, 0.024296370639560593, 0.0, 0.0], [0.0, 0.0, 0.8638643164745021, 1.5776940857527388, 0.0, 0.0], [0.0, 0.0, 0.0006815759537154806, 0.0, 0.0, 0.698933003037774], [0.0, 0.0, 0.0, 0.0, 1.6021928135754782, 0.0]]","[[0.0017817881642165892, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.008071515364731123, 0.0, 0.0, 0.0, 0.0019053426650757661], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.37474503631177475, 0.5104570173211561, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.3234113807809582], [0.0, 0.0, 0.0, 0.0, 0.22386517058029592, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.011261280099601487, 0.0, 0.0, 0.0, 0.004457459707858166], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.40524043918010394, 0.5780992123265477, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.36468044288728096], [0.0, 0.0, 0.0, 0.0, 0.2785424388683238, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4429469637739871, 0.6289999110138556, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.39471838731663883], [0.0, 0.0, 0.0, 0.0, 0.34326715948564196, 0.0]]"
"[[['-0.135', '**0.578', '', '', 'tanh', ''], ['', '', '', '', '', ''], ['', '**0.062', '', 'log', 'sin', ''], ['cos', '', '', '', '', 'sigm'], ['tanh', '', '0.093', 'tanh', '', ''], ['sin', '', '', '', 'tanh', '']]]","[[0.04539806731620276, 0.0, 0.0, 0.4941778356310625, 0.43252356140548626, 0.5220426863401294], [0.6035256335415964, 0.0, 1.2991174607470313, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.03966224500491065, 0.0], [0.0, 0.0, 0.5878333597639404, 0.0, 0.1312443241656873, 0.0], [0.1291712103478332, 0.0, 0.1485611172503755, 0.0, 0.0, 0.1343389711315199], [0.0, 0.0, 0.0, 0.0219786664311152, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.15295821975590151, 0.12618336783808917, 0.1428967512990302], [0.19325739987961219, 0.0, 0.20625221191815193, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.06262364873696755, 0.0, 0.021358689650055468, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.18511381105349908, 0.14797930745159285, 0.1759058748588638], [0.255685865163254, 0.0, 0.27663911677401637, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.12298775680730344, 0.0, 0.03818441636430253, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.17572947087027313, 0.15699238511250843, 0.19136893785935066], [0.3104303472236291, 0.0, 0.33355258502370894, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15344853956745283, 0.0, 0.042418663344005104, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0012744387014336043], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', 'log', 'sin', '', '', '0.013'], ['', '', 'sin', '', 'log', 'log'], ['tanh', 'sigm', '', '', '', ''], ['', '', 'log', '', '', '0.014'], ['', '', '', '', '', ''], ['', '', '-0.125', 'sin', 'sin', '']]]","[[0.0, 0.0, 0.7909045901714024, 0.0, 0.0, 0.0], [1.3560576489294103, 0.0, 0.13573213302141965, 0.0, 0.0, 0.0], [0.6645642480070656, 0.718326293149661, 0.0, 1.0878594362977922, 0.0, 0.031936055397084454], [0.0, 0.0, 0.0, 0.0, 0.0, 0.706879242320941], [0.0, 1.540938424070768, 0.0, 0.0, 0.0, 0.37276324567252356], [0.0008160217537591249, 1.5994092377273044, 0.0, -0.0005402070131917172, 0.0, 0.0]]","[[0.0, 0.0, 0.31366959583800996, 0.0, 0.0, 0.0], [0.7377194842230669, 0.0, 0.0, 0.0, 0.0, 0.0], [0.18587230982034864, 0.0, 0.0, 0.1792824969627635, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.1820811229725816], [0.0, 0.0, 0.0013704410729680752, 0.0, 0.012115778310922464, 0.01934561040108904], [0.0, 0.04438235586918711, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.3335612260553825, 0.0, 0.0, 0.0], [0.7638165734750509, 0.0, 0.0, 0.0, 0.0, 0.0], [0.1972120919349868, 0.0, 0.0, 0.22026600490618448, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2219104984012083], [0.0, 0.0, 0.0, 0.0, 0.0, 0.02430359900330678], [0.0, 0.0477347813627931, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.3560005577994191, 0.0, 0.0, 0.0], [0.8520610206031115, 0.0, 0.0, 0.0, 0.0, 0.0], [0.23504489813513574, 0.0, 0.0, 0.2851775140690902, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.2731730299753214], [0.0, 0.0, 0.0, 0.0, 0.0020628743031976234, 0.06063444994137152], [0.0, 0.10222815190065562, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', 'sin', 'log', '', 'tanh'], ['', '', '', '', '', ''], ['', '', '', '', '', ''], ['', '', '', '', '', '**0.333'], ['tanh', '', 'log', '', '', 'log'], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.6565721499294461, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.379656153356817, 0.0, 0.0, 0.0, 1.4798713491655757, 0.0], [1.2353161796924543, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.32730698496460925, 0.0, 0.0, 0.9206799312442014, 1.488264860660159, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.05452008092852183, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.07366610742986766, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.1462860381567225, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.011351054542999752, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.15675790206882173, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.22463724411479996, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.024040293587251002, 0.0, 0.0, 0.0, 0.0, 0.0], [0.23725455909908533, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0016972611108829138, 0.0, 0.0, 0.29324302283896636, 0.0, 0.0]]"
"[[['', '', '', '', '', 'log'], ['', '', '', '', '', ''], ['', '', '', '', '', 'tanh'], ['', 'log', 'sigm', '', '', 'sin'], ['', '', '', '', '', ''], ['', 'sigm', '', 'sin', 'log', '']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.5226188321567573, 0.0, 0.043347154740815116], [0.0, 0.0, 0.0, 0.05013206558134647, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.9329866878712918], [0.0, 0.0, 0.0, 0.0, 0.0, 1.5574763646543406], [1.2860596164958629, 0.0, 0.4311965295580928, 0.8950159924077833, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0029517550388083597, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.18266875966358936], [0.0, 0.0036005813274791777, 0.0, 0.0, 0.0, 0.0], [0.8409937588463062, 0.0, 0.13789350275079143, 0.17155065299351516, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.14978297572821014], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.9235663754017839, 0.0, 0.18694612167389094, 0.15484609337887964, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.08966673160013824], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.9471082919080788, 0.0, 0.22056686704248343, 0.11515051228704015, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', 'tanh', '', 'tanh', '**0.049'], ['', '**0.941', '0.347', 'sigm', '', ''], ['', 'cos', '', '', '', ''], ['', 'sin', '', '', '', 'cos'], ['-0.108', '', 'sin', '', '', 'sin']]]","[[0.0, 0.0, 0.0, 0.0, 0.0, -0.0003138598784684423], [0.0, 0.0, 1.3827780142812258, 1.1986472261580043, 0.4879823878167432, 0.0], [0.0, 0.021882258644516626, 0.5684279826683309, 0.0, 0.0, 1.1881006847190214], [0.0, 0.0, 0.2324168592648596, 0.0, 0.0, 0.0], [0.0, 0.5410137244775274, 0.0, 0.0, 0.0, 0.0], [0.0, 1.4008365775060805, 0.0, 0.0, 0.7549711639007527, 1.1341488958733554]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.41759998778917334, 0.315693545218998, 0.1086223542379942, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0835580191558961], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.10567846758438375, 0.0, 0.0, 0.0, 0.0], [0.0, 0.22615817178551767, 0.0, 0.0, 0.3473198397752995, 0.383268804603042]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4802218032990389, 0.35353234442206616, 0.15986099301763393, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.11590368345819405], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1761180643513365, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2485482201477112, 0.0, 0.0, 0.3830025758522613, 0.42812784493424094]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5181894917107547, 0.34038069343153765, 0.1898344891224936, 0.0], [0.0, 0.0, 0.00926592833070322, 0.0, 0.0, 0.13715375926086687], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.17714037628145213, 0.0, 0.0, 0.0, 0.0], [0.0, 0.22443626493274405, 0.0, 0.0, 0.39399291277431614, 0.43619597439949026]]"
"[[['**0.636', '', 'tanh', 'sigm', '', ''], ['cos', '', 'sigm', '', '', ''], ['', '', '0.082', 'sin', '', ''], ['', 'log', 'log', '', '', 'tanh'], ['sigm', 'tanh', '', '', '', '0.272'], ['', '', '', '', '', '']]]","[[1.3716879086925386, 0.8201939041133931, 0.0, 0.0, 0.31541178939568276, 0.0], [0.0, 0.0, 0.0, 1.3896248555181372, 0.5667817998863046, 0.0], [0.7524680224915371, 0.14882866863589686, 0.01664610401369768, 1.5376261991235969, 0.0, 0.0], [0.2125403757748857, 0.0, 0.9182733151354999, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3594980869287039, 0.04497321630128344, 0.0]]","[[0.6891001627534205, 0.29313832092867254, 0.0, 0.0, 0.04183560663743312, 0.0], [0.0, 0.0, 0.0, 0.05723352607881648, 0.15824116917545164, 0.0], [0.28310810287524507, 0.0, 0.0, 0.17290258857189605, 0.0, 0.0], [0.0, 0.0, 0.4722024749426563, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7177164959184127, 0.34999145604286624, 0.0, 0.0, 0.058737234143444804, 0.0], [0.0, 0.0, 0.0, 0.06343874290480668, 0.16476304777667922, 0.0], [0.35256798226995056, 0.0, 0.0, 0.22721878095563822, 0.0, 0.0], [0.0, 0.0, 0.533975346407468, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7572945298199164, 0.4074740041922574, 0.0, 0.0, 0.10062204292825065, 0.0], [0.0, 0.0, 0.0, 0.1060651069192248, 0.21816386220978795, 0.0], [0.40687203197876254, 0.02392697332893155, 0.0, 0.29185652072482254, 0.0, 0.0], [0.0, 0.0, 0.5889434673547792, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', '', '', '', ''], ['', '', '', 'sin', '-0.014', 'cos'], ['sigm', '', 'sigm', '', '', ''], ['', 'sigm', '', '', '', ''], ['sigm', '', '', '', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.021582567363651908, 0.0, 0.020111384841987653, 0.0], [0.0, 0.0, 0.0, 0.0170207651561457, 0.0, 0.0], [0.0, 0.0, 0.02212357348608095, 0.0, 0.0, 0.0], [0.0, 0.1943721565478935, 0.0, 0.0, 0.0, 0.0], [0.0, 0.00040983446480926425, 0.0, 0.0, 0.0, 0.0], [0.0, 0.01592090064380897, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11682421065787715, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.006036789541506899, 0.0, 0.0004676112521829178, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.004165485080635443, 0.0, 0.0, 0.0], [0.0, 0.13054370046042985, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.023189736359863683, 0.0030478206460649495, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.16213844931199867, 0.0, 0.0, 0.012062030906942234, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0030954191444719503, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
"[[['', '', 'tanh', 'sin', '', ''], ['', '', '', '0.213', 'tanh', '**0.457'], ['', '', '', '', 'log', ''], ['sin', 'log', '', '-0.123', '', ''], ['**0.341', '', '**0.909', '', '', ''], ['', '', '', '', '', '']]]","[[0.0, 0.0, 0.0, 0.9626134391135766, 1.2365940129025956, 0.0], [0.0, 0.0, 0.0, 1.4714862627604326, 0.0, 0.0], [0.9209571376918121, 0.0, 0.0, 0.0, 1.475441656716182, 0.0], [0.9469444033855672, 0.3667071874835385, 0.0, 0.14813675753866284, 0.0, 0.0], [0.0, 1.0249325811383678, 1.4782143222743351, 0.0, 0.0, 0.0], [0.0, 0.7553532142018115, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.12244564495391345, 0.25041083712776174, 0.0], [0.0, 0.0, 0.0, 0.18267006560506382, 0.0, 0.0], [0.26082619154598985, 0.0, 0.0, 0.0, 0.5055040997617846, 0.0], [0.22948914497776352, 0.02907971923894089, 0.0, 0.0, 0.0, 0.0], [0.0, 0.190955642822612, 0.34831101856401964, 0.0, 0.0, 0.0], [0.0, 0.03230417588745758, 0.0, 0.0, 0.0, 0.02314427234763051]]","[[0.0, 0.0, 0.0, 0.1597484894952945, 0.29545152630007815, 0.0], [0.0, 0.0, 0.0, 0.26949422882623003, 0.0, 0.0], [0.31686306310562257, 0.0, 0.0, 0.0, 0.584290596976413, 0.0], [0.2907484616123157, 0.007174280568387814, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18506001212013484, 0.42357912433173794, 0.0, 0.0, 0.0], [0.0, 0.05399851156690225, 0.0, 0.0, 0.0, 0.005306843522472717]]","[[0.0, 0.0, 0.0, 0.20273095725964066, 0.31933201030470826, 0.0], [0.0, 0.0, 0.0, 0.3470783897154901, 0.0, 0.0], [0.3712763057366597, 0.0, 0.0, 0.0, 0.6681894171151698, 0.0], [0.3787790140061853, 0.026925458273008566, 0.0, 0.0, 0.0, 0.0], [0.0, 0.20750050568479897, 0.49029154431069, 0.0, 0.0, 0.0], [0.0, 0.1091125467418542, 0.0, 0.0, 0.0, 0.00047901471502026375]]"
"[[['', '', 'sin', '', '', ''], ['0.014', '', '', 'tanh', '', ''], ['sigm', 'sigm', 'log', '', '', ''], ['sin', '', '', 'sin', '**0.365', ''], ['', '', 'sin', '', 'tanh', 'sin'], ['', 'sin', '', '', '', '']]]","[[0.0, -0.000171876368188949, 0.02445774038562982, 0.2705569168063288, 0.0, 0.0], [0.0, 0.0, 0.023096302859043582, 0.0, 0.0, 0.11742923724658094], [0.16621981094598354, 0.0, 0.1580410797545971, 0.0, 0.17795960250439838, 0.0], [0.0, 0.006013240081135, 0.0, 0.6001724356699462, 0.0, 0.0], [0.0, 0.0, 0.0, 0.045272605773343945, 0.0017819451960411578, 0.0], [0.0, 0.0, 0.0, 0.0, 0.24447208129678807, 0.0]]","[[0.0, 0.0, 0.0, 0.10243746479148752, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05316084508002837], [0.07722181519693906, 0.0, 0.07286063905957503, 0.0, 0.06107786788711273, 0.0], [0.0, 0.0, 0.0, 0.4362071804279417, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.11831024945507258, 0.0]]","[[0.0, 0.0, 0.0, 0.11209486344880344, 0.0, 0.0], [0.0, 0.0, 0.0004914627743763832, 0.0, 0.0, 0.05775028187514618], [0.09239612929211305, 0.0, 0.08386082337677797, 0.0, 0.06957493562750419, 0.0], [0.0, 0.0, 0.0, 0.45450817215465567, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.12789252696951955, 0.0]]","[[0.0, 0.0, 0.007674858643067486, 0.13907574247495538, 0.0, 0.0], [0.0, 0.0, 0.006895303096651652, 0.0, 0.0, 0.06502030848767598], [0.09902991694157469, 0.0, 0.09815695579733945, 0.0, 0.09796398381176115, 0.0], [0.0, 0.0018455201981031767, 0.0, 0.49953736284585964, 0.0, 0.0], [0.0, 0.0, 0.0, 0.016204426021106035, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.17132419139075275, 0.0]]"
"[[['', '', '', '', '', ''], ['log', '', '', '', '', ''], ['', 'sin', '', '**0.750', '', '-0.127'], ['', 'log', '', '', 'tanh', ''], ['', '', '', '', '', ''], ['**0.953', '', '', '', '', 'sin']]]","[[0.0, 1.5966419335929238, 0.0, 0.0, 0.0, 0.3638388254181056], [0.0, 0.0, 0.8169493220831578, 0.9639506893114203, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9988671277235704, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.3603194754921429, 0.0, 0.0], [0.0, 0.0, 0.06480820040993218, 0.0, 0.0, 0.900689028347112]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.023360320384006338], [0.0, 0.0, 0.3078345454237097, 0.5505228771704023, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4908348811997484, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03611743313618489, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5324172202168653]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.05657548709445398], [0.0, 0.0, 0.3647984391936264, 0.6149826858928407, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5592482136145145, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.06959167855689337, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5613663128249149]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.08203070224434625], [0.0, 0.0, 0.41008826279053573, 0.6524921252356544, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.6140295852359996, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10163305238132354, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.5768182138428177]]"
"[[['', '', '**0.750', '', '', ''], ['tanh', '', '', '', 'sigm', 'sin'], ['', '', '', '', '', ''], ['tanh', '', '0.020', '', '', 'log'], ['', 'sigm', '', '', '', 'cos'], ['', '', '', '', '**0.122', '']]]","[[0.0, 0.5709501183017872, 0.0, 0.5531910225068247, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.035152288437937274, 0.0], [0.5357403563229373, 0.0, 0.0, 0.0008965939123479361, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.01491972223096902, 0.0, 0.0, 0.0, 0.01153867276785473], [0.0, 0.11465899155475448, 0.0, 0.367841438347193, 0.2661925005425511, 0.0]]","[[0.0, 0.4190350065644767, 0.0, 0.35046224289894046, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.2640476243553017, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.01863467387639641, 0.0, 0.1253467971999942, 0.13691010455976177, 0.0]]","[[0.0, 0.43427336295040686, 0.0, 0.37105206115799166, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.31565420954421436, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.022084616869857108, 0.0, 0.1378073543167106, 0.14053908814015256, 0.0]]","[[0.0, 0.47765008554064586, 0.0, 0.41968568424848507, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0017300404588348937, 0.0], [0.3609599174167534, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.04009908809701874, 0.0, 0.18181986315872573, 0.1859986806132394, 0.0]]"
